date,store_id,item_id,qty_sold,on_promo,discount_pct,Price,stockout_flag
22-03-2022,S003,P0019,117,0,0,63.68,0
22-03-2022,S003,P0020,83,1,10,34.77,0
22-03-2022,S004,P0001,112,0,0,83.4,0
22-03-2022,S004,P0002,276,1,15,29.63,0
22-03-2022,S004,P0003,277,1,15,45.37,0
22-03-2022,S004,P0004,211,1,15,95.8,0
22-03-2022,S004,P0005,174,0,0,11.99,0
22-03-2022,S004,P0006,335,1,15,71.42,0
22-03-2022,S004,P0007,149,1,10,93.81,0
22-03-2022,S004,P0008,361,0,0,12.67,0
22-03-2022,S004,P0009,154,0,0,62.47,0
22-03-2022,S004,P0010,0,1,5,83.29,1
22-03-2022,S004,P0011,42,1,25,36.22,0
22-03-2022,S004,P0012,38,1,20,87.43,0
22-03-2022,S004,P0013,66,0,0,31.33,0
22-03-2022,S004,P0014,96,0,0,35.19,0
22-03-2022,S004,P0015,219,1,10,44.05,0
22-03-2022,S004,P0016,95,0,0,86.19,0
22-03-2022,S004,P0017,301,1,15,16.61,0
22-03-2022,S004,P0018,175,1,10,60.63,0
22-03-2022,S004,P0019,5,0,0,45.4,0
22-03-2022,S004,P0020,29,1,20,25.3,0
22-03-2022,S005,P0001,338,1,5,52.32,0
22-03-2022,S005,P0002,161,1,25,70.76,0
22-03-2022,S005,P0003,234,0,0,76.46,0
22-03-2022,S005,P0004,121,1,20,40.29,0
22-03-2022,S005,P0005,85,1,15,41.07,0
22-03-2022,S005,P0006,312,0,0,54.1,0
22-03-2022,S005,P0007,0,0,0,66.25,1
22-03-2022,S005,P0008,365,1,5,91.49,0
22-03-2022,S005,P0009,217,1,20,44.86,0
22-03-2022,S005,P0010,251,1,15,78.08,0
22-03-2022,S005,P0011,186,0,0,31,0
22-03-2022,S005,P0012,114,0,0,39.4,0
22-03-2022,S005,P0013,377,1,15,65.45,0
22-03-2022,S005,P0014,30,1,25,95.05,0
22-03-2022,S005,P0015,207,1,15,58.97,0
22-03-2022,S005,P0016,45,0,0,34.51,0
22-03-2022,S005,P0017,81,1,15,28.06,0
22-03-2022,S005,P0018,23,0,0,66.7,0
22-03-2022,S005,P0019,67,0,0,92.5,0
22-03-2022,S005,P0020,1,0,0,63,0
23-03-2022,S001,P0001,0,1,15,86.7,1
23-03-2022,S001,P0002,260,1,5,81.04,0
23-03-2022,S001,P0003,197,0,0,61.68,0
23-03-2022,S001,P0004,161,0,0,45.49,0
23-03-2022,S001,P0005,8,1,15,77.75,0
23-03-2022,S001,P0006,91,0,0,63.13,0
23-03-2022,S001,P0007,309,1,10,62.89,0
23-03-2022,S001,P0008,245,0,0,46.75,0
23-03-2022,S001,P0009,187,0,0,62.59,0
23-03-2022,S001,P0010,60,1,20,94.71,0
23-03-2022,S001,P0011,135,0,0,28.07,0
23-03-2022,S001,P0012,107,0,0,75.64,0
23-03-2022,S001,P0013,170,0,0,37.05,0
23-03-2022,S001,P0014,144,0,0,64.73,0
23-03-2022,S001,P0015,309,0,0,91.63,0
23-03-2022,S001,P0016,52,1,15,31.21,0
23-03-2022,S001,P0017,11,1,25,36.28,0
23-03-2022,S001,P0018,158,0,0,81.9,0
23-03-2022,S001,P0019,155,1,5,10.98,0
23-03-2022,S001,P0020,177,1,10,87.59,0
23-03-2022,S002,P0001,217,1,25,40.45,0
23-03-2022,S002,P0002,91,1,20,81.99,0
23-03-2022,S002,P0003,30,1,10,93.85,0
23-03-2022,S002,P0004,65,0,0,98.7,0
23-03-2022,S002,P0005,72,1,25,24.51,0
23-03-2022,S002,P0006,103,0,0,39.05,0
23-03-2022,S002,P0007,221,0,0,66.97,0
23-03-2022,S002,P0008,41,0,0,83.75,0
23-03-2022,S002,P0009,2,1,10,50.63,0
23-03-2022,S002,P0010,187,1,5,76.13,0
23-03-2022,S002,P0011,25,0,0,23.26,0
23-03-2022,S002,P0012,321,1,10,10.49,0
23-03-2022,S002,P0013,0,0,0,84.29,1
23-03-2022,S002,P0014,232,1,20,12.48,0
23-03-2022,S002,P0015,27,1,5,61.84,0
23-03-2022,S002,P0016,76,1,25,16.67,0
23-03-2022,S002,P0017,379,0,0,17.47,0
23-03-2022,S002,P0018,139,1,15,35.34,0
23-03-2022,S002,P0019,95,0,0,34.27,0
23-03-2022,S002,P0020,35,0,0,61.28,0
23-03-2022,S003,P0001,21,1,25,31.27,0
23-03-2022,S003,P0002,224,1,10,24.35,0
23-03-2022,S003,P0003,16,1,15,30.07,0
23-03-2022,S003,P0004,0,0,0,35.7,1
23-03-2022,S003,P0005,112,1,15,57.08,0
23-03-2022,S003,P0006,222,1,5,58.47,0
23-03-2022,S003,P0007,16,1,10,45.66,0
23-03-2022,S003,P0008,143,1,25,22.27,0
23-03-2022,S003,P0009,129,1,5,31.1,0
23-03-2022,S003,P0010,41,1,25,64.35,0
23-03-2022,S003,P0011,39,1,25,26.31,0
23-03-2022,S003,P0012,164,1,15,91.39,0
23-03-2022,S003,P0013,201,0,0,98.52,0
23-03-2022,S003,P0014,178,0,0,47.55,0
23-03-2022,S003,P0015,46,0,0,26.99,0
23-03-2022,S003,P0016,146,0,0,81.37,0
23-03-2022,S003,P0017,60,1,25,93.57,0
23-03-2022,S003,P0018,23,1,10,57.53,0
23-03-2022,S003,P0019,89,1,15,41.09,0
23-03-2022,S003,P0020,67,0,0,14.17,0
23-03-2022,S004,P0001,206,0,0,92.52,0
23-03-2022,S004,P0002,124,0,0,39.17,0
23-03-2022,S004,P0003,170,1,5,38.14,0
23-03-2022,S004,P0004,128,1,10,95.57,0
23-03-2022,S004,P0005,124,0,0,49.5,0
23-03-2022,S004,P0006,308,0,0,33.96,0
23-03-2022,S004,P0007,107,0,0,27.87,0
23-03-2022,S004,P0008,111,1,10,63.22,0
23-03-2022,S004,P0009,45,0,0,56.26,0
23-03-2022,S004,P0010,0,0,0,12.68,1
23-03-2022,S004,P0011,52,1,5,45,0
23-03-2022,S004,P0012,192,1,15,79.86,0
23-03-2022,S004,P0013,312,1,5,56.16,0
23-03-2022,S004,P0014,89,0,0,94.32,0
23-03-2022,S004,P0015,116,1,5,98.76,0
23-03-2022,S004,P0016,51,1,5,94.78,0
23-03-2022,S004,P0017,33,1,20,71.09,0
23-03-2022,S004,P0018,267,1,20,76.8,0
23-03-2022,S004,P0019,258,0,0,96.33,0
23-03-2022,S004,P0020,45,0,0,91.16,0
23-03-2022,S005,P0001,120,1,20,16.83,0
23-03-2022,S005,P0002,43,0,0,41.08,0
23-03-2022,S005,P0003,79,1,20,77.72,0
23-03-2022,S005,P0004,52,0,0,14.74,0
23-03-2022,S005,P0005,84,1,10,71.91,0
23-03-2022,S005,P0006,233,0,0,16.38,0
23-03-2022,S005,P0007,45,0,0,73.28,0
23-03-2022,S005,P0008,152,0,0,36.71,0
23-03-2022,S005,P0009,0,1,20,84.48,1
23-03-2022,S005,P0010,344,0,0,12.36,0
23-03-2022,S005,P0011,107,0,0,31.73,0
23-03-2022,S005,P0012,40,0,0,20.19,0
23-03-2022,S005,P0013,217,0,0,71.21,0
23-03-2022,S005,P0014,171,0,0,19.12,0
23-03-2022,S005,P0015,0,1,15,49.93,1
23-03-2022,S005,P0016,137,0,0,45.85,0
23-03-2022,S005,P0017,42,1,15,40.03,0
23-03-2022,S005,P0018,44,1,15,96.03,0
23-03-2022,S005,P0019,252,1,25,41.25,0
23-03-2022,S005,P0020,198,0,0,19.43,0
24-03-2022,S001,P0001,35,0,0,12.46,0
24-03-2022,S001,P0002,227,1,25,57.91,0
24-03-2022,S001,P0003,234,0,0,28.91,0
24-03-2022,S001,P0004,134,1,5,44.4,0
24-03-2022,S001,P0005,107,1,20,36.64,0
24-03-2022,S001,P0006,28,1,10,63.55,0
24-03-2022,S001,P0007,253,1,5,18.71,0
24-03-2022,S001,P0008,61,1,10,91.13,0
24-03-2022,S001,P0009,289,0,0,99.17,0
24-03-2022,S001,P0010,58,1,15,92.14,0
24-03-2022,S001,P0011,224,1,25,19.8,0
24-03-2022,S001,P0012,127,1,15,10.24,0
24-03-2022,S001,P0013,47,0,0,95.17,0
24-03-2022,S001,P0014,74,0,0,36.38,0
24-03-2022,S001,P0015,312,0,0,28.34,0
24-03-2022,S001,P0016,86,1,5,21.37,0
24-03-2022,S001,P0017,153,1,15,90.99,0
24-03-2022,S001,P0018,82,1,20,11.01,0
24-03-2022,S001,P0019,200,0,0,18.83,0
24-03-2022,S001,P0020,366,0,0,57.22,0
24-03-2022,S002,P0001,59,0,0,25.1,0
24-03-2022,S002,P0002,223,0,0,13.35,0
24-03-2022,S002,P0003,87,0,0,47.61,0
24-03-2022,S002,P0004,265,1,10,74.93,0
24-03-2022,S002,P0005,117,1,25,99.87,0
24-03-2022,S002,P0006,33,0,0,88.25,0
24-03-2022,S002,P0007,119,1,10,31.05,0
24-03-2022,S002,P0008,137,0,0,76.42,0
24-03-2022,S002,P0009,132,1,5,81.4,0
24-03-2022,S002,P0010,100,0,0,75.22,0
24-03-2022,S002,P0011,272,1,25,37.15,0
24-03-2022,S002,P0012,257,1,20,34.21,0
24-03-2022,S002,P0013,43,1,5,37.44,0
24-03-2022,S002,P0014,68,0,0,23.09,0
24-03-2022,S002,P0015,286,1,10,31.54,0
24-03-2022,S002,P0016,357,0,0,60.24,0
24-03-2022,S002,P0017,103,1,20,49.46,0
24-03-2022,S002,P0018,122,0,0,42.53,0
24-03-2022,S002,P0019,67,0,0,95.78,0
24-03-2022,S002,P0020,96,1,20,14.05,0
24-03-2022,S003,P0001,128,1,10,83.46,0
24-03-2022,S003,P0002,73,1,20,34.96,0
24-03-2022,S003,P0003,16,0,0,76.21,0
24-03-2022,S003,P0004,115,0,0,18,0
24-03-2022,S003,P0005,117,0,0,16.18,0
24-03-2022,S003,P0006,160,1,20,59.9,0
24-03-2022,S003,P0007,18,0,0,52.56,0
24-03-2022,S003,P0008,149,0,0,51.43,0
24-03-2022,S003,P0009,286,0,0,42.82,0
24-03-2022,S003,P0010,106,0,0,79.93,0
24-03-2022,S003,P0011,170,1,15,34.87,0
24-03-2022,S003,P0012,58,1,15,69.41,0
24-03-2022,S003,P0013,434,1,25,95.22,0
24-03-2022,S003,P0014,30,1,20,17.81,0
24-03-2022,S003,P0015,0,1,10,59.73,1
24-03-2022,S003,P0016,263,1,20,58.45,0
24-03-2022,S003,P0017,152,1,15,11.59,0
24-03-2022,S003,P0018,103,0,0,50.99,0
24-03-2022,S003,P0019,294,1,20,90.91,0
24-03-2022,S003,P0020,421,1,25,84.39,0
24-03-2022,S004,P0001,290,0,0,62.28,0
24-03-2022,S004,P0002,174,0,0,91.96,0
24-03-2022,S004,P0003,25,1,15,88,0
24-03-2022,S004,P0004,197,1,5,87.55,0
24-03-2022,S004,P0005,193,0,0,22.74,0
24-03-2022,S004,P0006,54,0,0,16.13,0
24-03-2022,S004,P0007,401,1,25,86.27,0
24-03-2022,S004,P0008,252,0,0,91.42,0
24-03-2022,S004,P0009,19,0,0,14.1,0
24-03-2022,S004,P0010,164,0,0,92.92,0
24-03-2022,S004,P0011,44,1,25,22.53,0
24-03-2022,S004,P0012,62,0,0,98.01,0
24-03-2022,S004,P0013,232,1,25,84.33,0
24-03-2022,S004,P0014,17,0,0,98.39,0
24-03-2022,S004,P0015,188,1,15,50.39,0
24-03-2022,S004,P0016,184,1,25,24.53,0
24-03-2022,S004,P0017,57,0,0,84.53,0
24-03-2022,S004,P0018,37,0,0,98.43,0
24-03-2022,S004,P0019,38,0,0,27.74,0
24-03-2022,S004,P0020,68,0,0,47.78,0
24-03-2022,S005,P0001,143,1,5,22.01,0
24-03-2022,S005,P0002,0,1,10,11.29,1
24-03-2022,S005,P0003,174,1,25,64.48,0
24-03-2022,S005,P0004,142,1,25,41.3,0
24-03-2022,S005,P0005,190,1,15,77.42,0
24-03-2022,S005,P0006,157,0,0,68.67,0
24-03-2022,S005,P0007,174,0,0,72.58,0
24-03-2022,S005,P0008,0,1,5,18.82,1
24-03-2022,S005,P0009,72,0,0,50.21,0
24-03-2022,S005,P0010,70,1,15,80.69,0
24-03-2022,S005,P0011,49,1,15,95.01,0
24-03-2022,S005,P0012,48,1,15,83.93,0
24-03-2022,S005,P0013,60,0,0,28.01,0
24-03-2022,S005,P0014,311,1,15,88.5,0
24-03-2022,S005,P0015,418,0,0,10.44,0
24-03-2022,S005,P0016,240,0,0,81.81,0
24-03-2022,S005,P0017,35,1,5,55.73,0
24-03-2022,S005,P0018,38,0,0,67.08,0
24-03-2022,S005,P0019,116,1,5,58.84,0
24-03-2022,S005,P0020,9,0,0,36.03,0
25-03-2022,S001,P0001,31,0,0,45.18,0
25-03-2022,S001,P0002,125,1,15,10.5,0
25-03-2022,S001,P0003,167,0,0,12.47,0
25-03-2022,S001,P0004,147,1,15,49.35,0
25-03-2022,S001,P0005,151,0,0,47.37,0
25-03-2022,S001,P0006,205,1,20,86,0
25-03-2022,S001,P0007,73,1,10,94.39,0
25-03-2022,S001,P0008,1,1,5,59.38,0
25-03-2022,S001,P0009,45,1,10,86.08,0
25-03-2022,S001,P0010,174,0,0,12.34,0
25-03-2022,S001,P0011,162,1,20,48.44,0
25-03-2022,S001,P0012,113,0,0,14.85,0
25-03-2022,S001,P0013,307,1,5,72.12,0
25-03-2022,S001,P0014,341,1,15,53.79,0
25-03-2022,S001,P0015,295,1,15,98.67,0
25-03-2022,S001,P0016,371,0,0,69.64,0
25-03-2022,S001,P0017,312,0,0,19.93,0
25-03-2022,S001,P0018,101,0,0,75.34,0
25-03-2022,S001,P0019,231,1,10,25.57,0
25-03-2022,S001,P0020,58,1,25,52.08,0
25-03-2022,S002,P0001,263,1,5,81.24,0
25-03-2022,S002,P0002,338,0,0,44.62,0
25-03-2022,S002,P0003,85,1,20,80.91,0
25-03-2022,S002,P0004,223,0,0,47.38,0
25-03-2022,S002,P0005,52,1,20,90.98,0
25-03-2022,S002,P0006,134,1,20,23.44,0
25-03-2022,S002,P0007,119,1,20,99.39,0
25-03-2022,S002,P0008,83,1,10,15.76,0
25-03-2022,S002,P0009,137,1,25,97.96,0
25-03-2022,S002,P0010,92,0,0,72.41,0
25-03-2022,S002,P0011,188,1,25,92.95,0
25-03-2022,S002,P0012,34,0,0,28.44,0
25-03-2022,S002,P0013,181,0,0,64.21,0
25-03-2022,S002,P0014,125,1,10,52.93,0
25-03-2022,S002,P0015,306,0,0,49.75,0
25-03-2022,S002,P0016,52,0,0,26.05,0
25-03-2022,S002,P0017,224,1,25,21.45,0
25-03-2022,S002,P0018,91,0,0,61.27,0
25-03-2022,S002,P0019,33,0,0,44.37,0
25-03-2022,S002,P0020,2,1,15,20.41,0
25-03-2022,S003,P0001,36,1,20,95.71,0
25-03-2022,S003,P0002,11,1,25,68.81,0
25-03-2022,S003,P0003,165,0,0,83.9,0
25-03-2022,S003,P0004,0,0,0,56.78,1
25-03-2022,S003,P0005,324,1,15,62.58,0
25-03-2022,S003,P0006,114,1,5,10.43,0
25-03-2022,S003,P0007,64,0,0,97.7,0
25-03-2022,S003,P0008,155,0,0,26.2,0
25-03-2022,S003,P0009,143,0,0,25.21,0
25-03-2022,S003,P0010,72,0,0,57.87,0
25-03-2022,S003,P0011,241,1,20,67.37,0
25-03-2022,S003,P0012,66,1,20,92.23,0
25-03-2022,S003,P0013,5,1,5,45.13,0
25-03-2022,S003,P0014,119,1,15,24.45,0
25-03-2022,S003,P0015,141,1,15,47.74,0
25-03-2022,S003,P0016,97,1,25,60.83,0
25-03-2022,S003,P0017,0,1,20,15.17,1
25-03-2022,S003,P0018,72,0,0,46.92,0
25-03-2022,S003,P0019,3,0,0,50.36,0
25-03-2022,S003,P0020,285,0,0,43.64,0
25-03-2022,S004,P0001,64,1,15,84.81,0
25-03-2022,S004,P0002,389,0,0,90.83,0
25-03-2022,S004,P0003,155,0,0,95.08,0
25-03-2022,S004,P0004,180,1,15,96.86,0
25-03-2022,S004,P0005,142,0,0,31.33,0
25-03-2022,S004,P0006,22,1,20,47.28,0
25-03-2022,S004,P0007,55,0,0,11.23,0
25-03-2022,S004,P0008,396,1,25,75.29,0
25-03-2022,S004,P0009,78,1,5,18.32,0
25-03-2022,S004,P0010,155,0,0,80.66,0
25-03-2022,S004,P0011,142,0,0,46.1,0
25-03-2022,S004,P0012,69,0,0,96.44,0
25-03-2022,S004,P0013,33,1,5,92.08,0
25-03-2022,S004,P0014,69,1,10,55.37,0
25-03-2022,S004,P0015,59,0,0,63.95,0
25-03-2022,S004,P0016,39,1,5,48.38,0
25-03-2022,S004,P0017,106,1,20,97.98,0
25-03-2022,S004,P0018,196,0,0,13.47,0
25-03-2022,S004,P0019,67,0,0,89.95,0
25-03-2022,S004,P0020,173,0,0,82.99,0
25-03-2022,S005,P0001,58,1,20,44.59,0
25-03-2022,S005,P0002,46,1,25,99.74,0
25-03-2022,S005,P0003,32,0,0,39.22,0
25-03-2022,S005,P0004,62,1,20,60.47,0
25-03-2022,S005,P0005,56,1,10,50.67,0
25-03-2022,S005,P0006,305,0,0,17.08,0
25-03-2022,S005,P0007,263,1,20,51.51,0
25-03-2022,S005,P0008,68,1,5,55.47,0
25-03-2022,S005,P0009,299,1,10,15.03,0
25-03-2022,S005,P0010,437,1,10,36.1,0
25-03-2022,S005,P0011,102,1,5,40.24,0
25-03-2022,S005,P0012,77,1,25,83.52,0
25-03-2022,S005,P0013,360,0,0,76.55,0
25-03-2022,S005,P0014,96,1,10,34.91,0
25-03-2022,S005,P0015,269,0,0,51.9,0
25-03-2022,S005,P0016,65,0,0,23.37,0
25-03-2022,S005,P0017,214,0,0,50.25,0
25-03-2022,S005,P0018,290,0,0,78.88,0
25-03-2022,S005,P0019,110,1,10,43.81,0
25-03-2022,S005,P0020,352,1,25,73.63,0
26-03-2022,S001,P0001,4,1,20,81.93,0
26-03-2022,S001,P0002,145,1,20,42.15,0
26-03-2022,S001,P0003,156,0,0,99.41,0
26-03-2022,S001,P0004,130,0,0,79.91,0
26-03-2022,S001,P0005,384,1,15,52.39,0
26-03-2022,S001,P0006,17,1,20,57.85,0
26-03-2022,S001,P0007,99,1,20,91.27,0
26-03-2022,S001,P0008,190,1,5,38,0
26-03-2022,S001,P0009,28,1,10,47.41,0
26-03-2022,S001,P0010,34,0,0,81.44,0
26-03-2022,S001,P0011,417,1,5,41.84,0
26-03-2022,S001,P0012,73,0,0,81.6,0
26-03-2022,S001,P0013,55,1,5,76.44,0
26-03-2022,S001,P0014,24,1,15,45.28,0
26-03-2022,S001,P0015,111,0,0,49.62,0
26-03-2022,S001,P0016,231,1,20,78.92,0
26-03-2022,S001,P0017,54,1,15,80.79,0
26-03-2022,S001,P0018,21,1,15,88.93,0
26-03-2022,S001,P0019,80,0,0,94.92,0
26-03-2022,S001,P0020,382,0,0,59.01,0
26-03-2022,S002,P0001,155,1,20,16.32,0
26-03-2022,S002,P0002,291,0,0,83.44,0
26-03-2022,S002,P0003,275,0,0,72.4,0
26-03-2022,S002,P0004,0,1,5,98.38,1
26-03-2022,S002,P0005,35,1,15,81.71,0
26-03-2022,S002,P0006,392,1,15,50.52,0
26-03-2022,S002,P0007,14,1,15,10.85,0
26-03-2022,S002,P0008,221,1,20,90.21,0
26-03-2022,S002,P0009,68,1,15,52.02,0
26-03-2022,S002,P0010,357,1,5,74.34,0
26-03-2022,S002,P0011,96,1,25,24.93,0
26-03-2022,S002,P0012,56,1,15,17.65,0
26-03-2022,S002,P0013,201,0,0,47.37,0
26-03-2022,S002,P0014,129,0,0,44.02,0
26-03-2022,S002,P0015,211,1,10,64.28,0
26-03-2022,S002,P0016,82,1,5,63.49,0
26-03-2022,S002,P0017,22,0,0,31.48,0
26-03-2022,S002,P0018,250,1,25,72.5,0
26-03-2022,S002,P0019,70,0,0,26.36,0
26-03-2022,S002,P0020,42,0,0,45.71,0
26-03-2022,S003,P0001,84,0,0,59.79,0
26-03-2022,S003,P0002,174,0,0,91.95,0
26-03-2022,S003,P0003,281,0,0,79.76,0
26-03-2022,S003,P0004,216,1,10,87.55,0
26-03-2022,S003,P0005,65,1,20,63.51,0
26-03-2022,S003,P0006,365,1,25,99.09,0
26-03-2022,S003,P0007,170,1,15,49.73,0
26-03-2022,S003,P0008,99,0,0,31.45,0
26-03-2022,S003,P0009,18,1,15,79.36,0
26-03-2022,S003,P0010,141,1,20,35.46,0
26-03-2022,S003,P0011,74,0,0,21.41,0
26-03-2022,S003,P0012,18,0,0,70.8,0
26-03-2022,S003,P0013,224,0,0,18.59,0
26-03-2022,S003,P0014,416,1,25,61.85,0
26-03-2022,S003,P0015,31,1,15,88.62,0
26-03-2022,S003,P0016,87,0,0,10.97,0
26-03-2022,S003,P0017,360,0,0,64.4,0
26-03-2022,S003,P0018,41,1,20,51.66,0
26-03-2022,S003,P0019,54,1,20,10.32,0
26-03-2022,S003,P0020,127,1,15,63.9,0
26-03-2022,S004,P0001,318,1,5,98.32,0
26-03-2022,S004,P0002,25,0,0,61.04,0
26-03-2022,S004,P0003,357,0,0,17.69,0
26-03-2022,S004,P0004,7,1,20,86.42,0
26-03-2022,S004,P0005,10,1,15,88.86,0
26-03-2022,S004,P0006,283,1,20,75.74,0
26-03-2022,S004,P0007,265,1,20,52.74,0
26-03-2022,S004,P0008,74,1,15,62.81,0
26-03-2022,S004,P0009,34,0,0,89.23,0
26-03-2022,S004,P0010,11,0,0,68.96,0
26-03-2022,S004,P0011,158,0,0,40.21,0
26-03-2022,S004,P0012,88,1,10,71.11,0
26-03-2022,S004,P0013,97,0,0,36.67,0
26-03-2022,S004,P0014,124,1,15,16.53,0
26-03-2022,S004,P0015,47,1,20,53.98,0
26-03-2022,S004,P0016,312,1,5,48.71,0
26-03-2022,S004,P0017,130,0,0,67.79,0
26-03-2022,S004,P0018,132,0,0,81.07,0
26-03-2022,S004,P0019,38,1,20,12.11,0
26-03-2022,S004,P0020,253,0,0,52.67,0
26-03-2022,S005,P0001,133,0,0,65.38,0
26-03-2022,S005,P0002,16,1,25,28.78,0
26-03-2022,S005,P0003,184,0,0,30.72,0
26-03-2022,S005,P0004,194,0,0,75.73,0
26-03-2022,S005,P0005,73,0,0,36.08,0
26-03-2022,S005,P0006,281,1,20,75.02,0
26-03-2022,S005,P0007,1,0,0,95.91,0
26-03-2022,S005,P0008,143,1,20,34.64,0
26-03-2022,S005,P0009,214,0,0,75.79,0
26-03-2022,S005,P0010,213,0,0,54.97,0
26-03-2022,S005,P0011,280,1,25,47.04,0
26-03-2022,S005,P0012,304,1,20,89.91,0
26-03-2022,S005,P0013,183,1,10,99.43,0
26-03-2022,S005,P0014,254,1,20,39.5,0
26-03-2022,S005,P0015,102,1,15,46.96,0
26-03-2022,S005,P0016,160,1,25,45.44,0
26-03-2022,S005,P0017,96,1,20,91.93,0
26-03-2022,S005,P0018,55,0,0,64.5,0
26-03-2022,S005,P0019,8,0,0,24.15,0
26-03-2022,S005,P0020,28,0,0,61.03,0
27-03-2022,S001,P0001,289,0,0,78.21,0
27-03-2022,S001,P0002,381,0,0,31.41,0
27-03-2022,S001,P0003,373,0,0,10.69,0
27-03-2022,S001,P0004,94,0,0,56.22,0
27-03-2022,S001,P0005,335,0,0,20.53,0
27-03-2022,S001,P0006,119,0,0,27.97,0
27-03-2022,S001,P0007,298,0,0,96.78,0
27-03-2022,S001,P0008,0,0,0,91.21,1
27-03-2022,S001,P0009,29,1,10,38.66,0
27-03-2022,S001,P0010,183,0,0,34.48,0
27-03-2022,S001,P0011,11,1,25,40.83,0
27-03-2022,S001,P0012,141,1,20,31.37,0
27-03-2022,S001,P0013,241,1,20,71.53,0
27-03-2022,S001,P0014,177,1,15,14.17,0
27-03-2022,S001,P0015,51,0,0,29.43,0
27-03-2022,S001,P0016,0,0,0,66.91,1
27-03-2022,S001,P0017,37,1,5,61.51,0
27-03-2022,S001,P0018,115,0,0,66.43,0
27-03-2022,S001,P0019,149,0,0,50.33,0
27-03-2022,S001,P0020,137,1,10,65.8,0
27-03-2022,S002,P0001,295,1,25,63.12,0
27-03-2022,S002,P0002,263,0,0,77.73,0
27-03-2022,S002,P0003,165,1,10,71.97,0
27-03-2022,S002,P0004,199,0,0,88.63,0
27-03-2022,S002,P0005,107,0,0,78.56,0
27-03-2022,S002,P0006,435,0,0,91.62,0
27-03-2022,S002,P0007,136,1,10,56.79,0
27-03-2022,S002,P0008,0,1,25,51.71,1
27-03-2022,S002,P0009,279,1,15,75.87,0
27-03-2022,S002,P0010,53,1,5,90.64,0
27-03-2022,S002,P0011,185,1,15,70.05,0
27-03-2022,S002,P0012,27,0,0,86.73,0
27-03-2022,S002,P0013,162,1,25,68.86,0
27-03-2022,S002,P0014,180,0,0,70.8,0
27-03-2022,S002,P0015,189,1,10,10.37,0
27-03-2022,S002,P0016,113,1,20,63.33,0
27-03-2022,S002,P0017,0,1,25,92.95,1
27-03-2022,S002,P0018,41,1,25,72.05,0
27-03-2022,S002,P0019,243,1,25,16.45,0
27-03-2022,S002,P0020,34,1,10,14.4,0
27-03-2022,S003,P0001,435,1,5,50.85,0
27-03-2022,S003,P0002,57,0,0,50.74,0
27-03-2022,S003,P0003,40,1,10,79.38,0
27-03-2022,S003,P0004,16,1,15,85.38,0
27-03-2022,S003,P0005,121,1,15,89.06,0
27-03-2022,S003,P0006,40,1,5,38.76,0
27-03-2022,S003,P0007,142,1,20,88.16,0
27-03-2022,S003,P0008,115,1,10,51.76,0
27-03-2022,S003,P0009,173,0,0,93.54,0
27-03-2022,S003,P0010,250,1,5,13.71,0
27-03-2022,S003,P0011,79,0,0,48.33,0
27-03-2022,S003,P0012,368,1,15,53.15,0
27-03-2022,S003,P0013,158,1,15,79.88,0
27-03-2022,S003,P0014,97,0,0,11.24,0
27-03-2022,S003,P0015,103,0,0,39.86,0
27-03-2022,S003,P0016,49,1,10,75.41,0
27-03-2022,S003,P0017,170,1,15,79.2,0
27-03-2022,S003,P0018,0,0,0,69.93,1
27-03-2022,S003,P0019,143,1,25,25.03,0
27-03-2022,S003,P0020,18,0,0,31.03,0
27-03-2022,S004,P0001,319,0,0,58.35,0
27-03-2022,S004,P0002,173,0,0,66.81,0
27-03-2022,S004,P0003,43,1,10,82.88,0
27-03-2022,S004,P0004,23,0,0,39.52,0
27-03-2022,S004,P0005,161,1,5,94.47,0
27-03-2022,S004,P0006,66,1,10,94.5,0
27-03-2022,S004,P0007,177,1,5,41.97,0
27-03-2022,S004,P0008,355,0,0,53.78,0
27-03-2022,S004,P0009,137,0,0,57.21,0
27-03-2022,S004,P0010,65,0,0,28.14,0
27-03-2022,S004,P0011,129,0,0,80.02,0
27-03-2022,S004,P0012,260,1,10,83.47,0
27-03-2022,S004,P0013,230,1,15,37.27,0
27-03-2022,S004,P0014,79,1,20,41.82,0
27-03-2022,S004,P0015,68,0,0,17.86,0
27-03-2022,S004,P0016,65,1,10,70.44,0
27-03-2022,S004,P0017,160,1,20,51.36,0
27-03-2022,S004,P0018,83,1,5,24.37,0
27-03-2022,S004,P0019,76,1,20,29.32,0
27-03-2022,S004,P0020,52,1,5,87.06,0
27-03-2022,S005,P0001,24,0,0,93.24,0
27-03-2022,S005,P0002,358,0,0,17.8,0
27-03-2022,S005,P0003,220,0,0,23.47,0
27-03-2022,S005,P0004,419,1,5,68.79,0
27-03-2022,S005,P0005,33,1,10,68.91,0
27-03-2022,S005,P0006,89,0,0,25.5,0
27-03-2022,S005,P0007,4,0,0,35.53,0
27-03-2022,S005,P0008,4,0,0,87.34,0
27-03-2022,S005,P0009,90,0,0,15.9,0
27-03-2022,S005,P0010,152,1,5,49.46,0
27-03-2022,S005,P0011,175,0,0,54.48,0
27-03-2022,S005,P0012,71,0,0,91.73,0
27-03-2022,S005,P0013,13,0,0,25.17,0
27-03-2022,S005,P0014,8,1,25,55.47,0
27-03-2022,S005,P0015,47,1,25,28.75,0
